"id","created_at","text","url","openmeasures_meta_source_endpoint","openmeasures_metadata_source_endpoint","engagement_likes","engagement_reshares","engagement_dislikes","engagement_replies","engagement_views","openmeasures_media_hash","openmeasures_media_openmeasures_metadata_source_endpoint","openmeasures_media_mimetype","openmeasures_media_thumbnail_hash","context_name","actor_username"
"5332691326687313142","2025-10-27T08:40:04+00:00","📢 🇨🇮 Présidentielle en Côte d’Ivoire

Selon la Commission électorale indépendante (CEI), le président sortant Alassane Ouattara recueille plus de 85 % des suffrages à l’élection présidentielle ivoirienne, marquée par une faible participation et le boycott d’une partie de l’électorat.

Ouattara a obtenu 23 859 voix, contre 1,5 % pour l’ex-première dame Simone Gbagbo, d’après les résultats partiels annoncés dimanche à Abidjan. Les observateurs ont salué un scrutin paisible, mais de nombreux habitants ont déploré l’absence d’électeurs dans les bureaux de vote, attribuant cette situation à l’exclusion de figures majeures de l’opposition, dont Laurent Gbagbo et Tidjane Thiam.

RT en français • Osez questionner !","https://t.me/RTenfrancais/64758","telegram","telegram","","5","","6","2151","","","","","RT en français",""
"7510051063551009345","2025-10-27T07:49:13+00:00","🇨🇮  Présidentielle ivoirienne : Alassane #Ouattara sur le point d’entamer un quatrième mandat

Les résultats finaux de la présidentielle sont attendus le 27 octobre en Côte d'Ivoire. Les premiers scores égrenés par la Commission électorale laissent présager une écrasante victoire d'Alassane Ouattara qui pourrait, à 83 ans, entamer un quatrième mandat. 

Dans le nord du pays, région à dominante malinké, l'ethnie du chef de l'État, sa victoire semble nette avec 98,44% des voix à Séguela, 99,7% à Kani ainsi que dans son fief de Kong, 98,1% à Ferkessedougou ou encore 97,8% à Sinématiali.

RT en français","https://t.me/UNION_LIBERTE_AFRICAINE_TV/41537","telegram","telegram","","1","","","1502","","","","","🌍UNION LIBERTÉ AFRICAINE ✊🏿💪🏿🌍✨️️","Badoun L."
"5332691326687313137","2025-10-27T07:15:14+00:00","🇨🇮  Présidentielle ivoirienne : Alassane #Ouattara sur le point d’entamer un quatrième mandat

Les résultats finaux de la présidentielle sont attendus le 27 octobre en Côte d'Ivoire. Les premiers scores égrenés par la Commission électorale laissent présager une écrasante victoire d'Alassane Ouattara qui pourrait, à 83 ans, entamer un quatrième mandat. 

Dans le nord du pays, région à dominante malinké, l'ethnie du chef de l'État, sa victoire semble nette avec 98,44% des voix à Séguela, 99,7% à Kani ainsi que dans son fief de Kong, 98,1% à Ferkessedougou ou encore 97,8% à Sinématiali.

RT en français • Osez questionner !","https://t.me/RTenfrancais/64753","telegram","telegram","","4","","1","2109","","","","","RT en français",""
"11061926851986328331","2025-10-26T20:09:07+00:00","Communiqué officiel 

Abidjan, le 26 octobre 2025

Ivoiriennes, Ivoiriens,
Populations vivant en Côte d'Ivoire,
Je tiens, ce jour, 26 octobre 2026, à adresser mes félicitations républicaines au Président de la République, Alassane Ouattara, pour sa victoire annoncée par les premiers résultats que nous avons collectés.

Je salue également l’ensemble des candidats pour leur participation à ce processus électoral et pour la vitalité démocratique que chacun, à sa manière, a contribué à faire vivre.

À toutes celles et ceux qui m’ont accordé leur confiance, je veux exprimer ma profonde gratitude. Votre engagement, votre énergie et votre foi en une Côte d’Ivoire plus juste et plus prospère resteront le moteur de mon action.

Je n'oublie toutes ces femmes et ces hommes qui ont travaillé à mes côtés pendant toutes ces longues semaines pour tenter de faire aboutir notre projet.

Maintenant, la page qui s’ouvre doit être celle du rassemblement, de l’union et du travail collectif pour notre Nation.

Que vive la Côte d’Ivoire,
dans la paix, la dignité et l’espérance.

Jean-Louis Billon

Via Konan Justice.","https://t.me/NaimInfo2/2827","telegram","telegram","","","","","1979","","","","","Naïm Infos 2",""
"11061926851986328329","2025-10-26T19:42:16+00:00","🇨🇮 Côte d'Ivoire. Présidentielle 2025. Le Candidat Jean Louis Billon a appelé  le Candidat Alassane OUATTARA pour le Féliciter.

-Aminata 24","https://t.me/NaimInfo2/2825","telegram","telegram","","1","","","2276","","","","","Naïm Infos 2",""
"7510051063551009334","2025-10-26T19:04:55+00:00","Côte d'Ivoire: Résultats - présidentielle 2025: Département de Kounayiri: Nombre de votants 14 213. Alassane Ouattara obtient 16 630. 🤣🤣🤣

https://t.me/JOHNNY_PATCHECO","https://t.me/UNION_LIBERTE_AFRICAINE_TV/41526","telegram","telegram","","1","","","696","","","","","🌍UNION LIBERTÉ AFRICAINE ✊🏿💪🏿🌍✨️️",""
"7153828301382010190","2025-10-26T18:10:35+00:00","🇨🇮Côte d'Ivoire: Résultats - présidentielle 2025: Département de Kounayiri: Nombre de votants 14 213. Alassane Ouattara obtient 16 630. 🤣🤣🤣","https://t.me/peuples_De_L_AES/181582","telegram","telegram","","13","","17","1825","","","","","Peuples de l'AES🇲🇱🇧🇫🇳🇪",""
"5437653287950112862","2025-10-26T18:10:32+00:00","🇨🇮Côte d'Ivoire: Résultats - présidentielle 2025: Département de Kounayiri: Nombre de votants 14 213. Alassane Ouattara obtient 16 630. 🤣🤣🤣","https://t.me/Strategiescontinentales/22622","telegram","telegram","","13","","17","1974","","","","","Stratégies Continentales",""
"11061926851986328322","2025-10-26T14:03:52+00:00","🇨🇮 Élections Côte d'Ivoire 

Alassane OUATTARA raffle tout dans le nord.

Alassane Ouattara fait le plein des voix dans son fief du nord. Dans le département de Tengrela, sur la base du PV de la commission électorale authentifié, le candidat Ouattara obtient 98,92% des suffrages, pour un taux de participation de 95,63%.
Il est suivi dans l'ordre par Jean-Louis BILLON, Simone Gbagbo, Ahoua DON MELLO et LAGOU Adjoua Henriette. Aucun des 4 candidats de l'opposition n'a atteint 1% des voix exprimés, dans le département de Tengrela. 

Dans la sous-préfecture de Kolia, toujours dans le nord, le président sortant obtient 99,79% pour un taux de participation de 99,58%.
Selon les observateurs, ces résultats reflètent la tendace générale dans cette partie du pays.

De l'avis des analystes, la forte affluence dans le septentrion devrait tirer le taux de participation au niveau national, en comblant la mobilisation moyenne des électeurs dans certaines localités du sud.

Ce qui est vrai, est vrai !

De Saïd Penda , Africa News.","https://t.me/NaimInfo2/2818","telegram","telegram","","2","","","3973","","","","","Naïm Infos 2",""
"7153828301382010063","2025-10-26T13:45:33+00:00","PUBLIER POUR CHRIS YAPI 


ÉLECTIONS 2025 : TAUX DE PARTICIPATION 8 %.
ALASSANE QUATTARA EN COLÈRE FULMINE !

LA TENTATIVE DE COUP D’ÉTAT FINIRA DANS LA TRAGÉDIE.

Lien de partage du post :
https://www.youtube.com/post/UgkxKud7...

Le vieux gri gou ne décolère plus !
Ce 25 octobre 2025,les urnes sont restées muettes. À peine 8 % de taux de participation ! Le peuple ivoirien a tout simplement boudé la mascarade. Il a dit non au 4e mandat.

Cette tentative de coup d’état civil se terminera dans l’horreur et la tragédie. Comme on dit en chez nous en Côte d’Ivoire : « tout près n’est pas loin ».

CHRIS YAPI NE MENT PAS.","https://t.me/peuples_De_L_AES/181455","telegram","telegram","","3","","","1029","","","","","Peuples de l'AES🇲🇱🇧🇫🇳🇪",""
"7153828301382010061","2025-10-26T13:45:33+00:00","PUBLIER POUR CHRIS YAPI 


ALASSANE OUATTARA TRAITE LES IVOIRIENS DE « CHIENS » : QUAND LE DICTATEUR ABOIE, LE PEUPLE PASSE !

Lien de partage du post :
https://www.youtube.com/post/UgkxGR6t...

Le masque est tombé. Le vieil homme, autrefois vêtu du costume de technocrate poli, a laissé parler le tyran intérieur.
Au cours de son meeting de clôture, Alassane Ouattara a franchi le Rubicon de l’indignité :

> « Les chiens aboient et la caravane passe. Je demande à mes militants d’être vigilants dans les quartiers et de dénoncer les chiens qui veulent semer le désordre. »



Ainsi donc, le dictateur — vient d’insulter publiquement son propre peuple.
Les Ivoiriens qui manifestent pacifiquement contre son quatrième mandat illégal,
les citoyens qui refusent la présidence à vie,
les femmes et les jeunes qui osent dire non à la tyrannie,
tous deviennent à ses yeux… des chiens.

Quelle arrogance ! Quelle bassesse !
Un homme de 84 ans, qui aurait pu inspirer la sagesse, préfère aboyer sa haine du haut d’une estrade, entouré d’une meute d’apparatchiks repus.

À ce degré de mépris, on ne gouverne plus : on règne dans la peur.
Et quand un chef d’État se met à traiter ses concitoyens d’animaux, c’est qu’il a déjà perdu la bataille morale.

Oui, Alassane Ouattara a peur parce qu’il sent la terre trembler sous ses pieds.
Il sent monter cette colère qu’aucune propagande ne peut plus étouffer.
Alors, il insulte. Il dénigre. Il vocifère.
Il appelle ses militants à « dénoncer » leurs voisins, leurs amis, leurs frères — comme au plus sombre des temps.

Mais le peuple ivoirien, lui, ne rampe pas. Il se dresse.

Tu parles de vigilance dans les quartiers ?
Les Ivoiriens seront vigilants, en effet — mais contre toi.
Contre ton système de corruption, contre tes élections truquées, contre ton quatrième mandat de trop.
Ils te surveilleront, non pas par peur, mais par lucidité.
Et ils te feront rendre compte, tôt ou tard, de tout ce que tu as volé, détruit, piétiné.

Aujourd’hui, Alassane Ouattara a commis l’irréparable :
il a brisé le dernier lien moral entre un chef d’État et son peuple.
Un président qui insulte la nation qu’il prétend diriger ne mérite plus obéissance.
Il ne reste plus que la révolte — digne, pacifique, mais implacable.
Et cette révolte gronde déjà dans les rues, dans les cœurs, dans les consciences.

Qu’il médite ceci : le peuple est comme la mer.
On peut lui jeter des pierres, mais jamais l’empêcher de monter.

La Côte d’Ivoire n’est pas une meute, mais une nation.
Une nation blessée, humiliée, mais debout.
Et ce peuple, qu’on appelle aujourd’hui « chien », sera demain celui qui aboiera la liberté sur les ruines de la tyrannie.

Car au bout du compte, ce n’est pas la caravane du mensonge qui passe —
c’est le cortège de l’Histoire.
Et dans cette Histoire, le nom d’Alassane Ouattara ne sera plus prononcé qu’avec honte et colère.

Oui, les chiens du peuple aboient.
Mais cette fois, la caravane du dictateur ne passera pas.

CHRIS YAPI NE MENT PAS.","https://t.me/peuples_De_L_AES/181453","telegram","telegram","","2","","","993","","","","","Peuples de l'AES🇲🇱🇧🇫🇳🇪",""
"7059768534779360720","2025-10-26T08:55:22+00:00","▶️ Présidentielle en Côte d'Ivoire: l'heure au décompte 

📍 Un correspondant de Sputnik Afrique s’est rendu dans un bureau de vote de la commune de Yopougon, dans le district d’Abidjan, pour assister au dépouillement.

🗳Sur place, les membres de la Commission électorale ont entamé le décompte peu après la fermeture officielle des bureaux de vote, sous le regard des représentants des candidats et des observateurs.

💬 D'après Assoumou Tiemelé Patrick, président de bureau de vote №4 de Yopougon, le taux de participation s’est établi à 20%: sur 416 électeurs inscrits, 85 ont voté.

💬 Le décomptage s'est déroulé ""de façon très calme"", indique à Sputnik Afrique Doumbia Aboulaye, inspecteur de l'enseignement à la retraite, présent sur les lieux.

💬 ""Il n'y a pas eu de problème, tous les votants ont pu voter sans difficulté"", a souligné Dosso Kouassi, représentant du RHDP, également présent lors du décompte.

Abonnez-vous @sputnik_afrique

🔸 Sputnik Afrique | X 🔸","https://t.me/sputnik_afrique/62928","telegram","telegram","","2","","","1226","","","","","Sputnik Afrique Officiel",""
"7153828301382009869","2025-10-25T19:07:03+00:00","🇨🇮 CÔTE D’IVOIRE – UNE ÉLECTION SOUS TENSION ET MÉFIANCE GÉNÉRALE

La présidentielle du 25 octobre 2025 s’est déroulée dans un contexte contrasté. Si certaines régions ont connu un déroulement normal du vote, d’autres ont été marquées par des incidents graves. Très peu d’engouement dans les urnes, des quartiers silencieux, et des témoins parlent d’une véritable “ville morte” à Abidjan comme à l’intérieur du pays.

Dans plusieurs localités , Dabou, Gagnoa, Nouvel-Ousrou , des manifestations ont éclaté et la journée a tourné à la violence : urnes brûlées, centres de vote saccagés, tirs à balles réelles. Un jeune blessé par balle a été signalé à Dabou. Des affrontements entre civils et forces de sécurité ont également été rapportés, confirmant la tension extrême qui a marqué la journée.

La veille du scrutin, une polémique éclatait déjà : le média Abidjan.net, réputé proche du RHDP, avait laissé fuiter des résultats supposés avant même l’ouverture des bureaux. L’incident a été formellement démenti par la Commission électorale indépendante (CEI), mais a entamé davantage la confiance des électeurs.

Entre méfiance, peur et colère, cette élection laisse un goût amer, et les regards se tournent désormais vers la publication officielle des résultats, redoutée par beaucoup.

#CôtedIvoire #Election2025 #CriseIvoirienne #SCAK
#Strategiescontinentales
✍️Le Stratège (Stratégies Continentales)
https://t.me/Strategiescontinentales","https://t.me/peuples_De_L_AES/181261","telegram","telegram","","4","","8","1581","","","","","Peuples de l'AES🇲🇱🇧🇫🇳🇪",""
